segment_id,start_time,end_time,duration,text,video_id,video_title,video_url,personality,domain,uploader,upload_date,language,video_duration,expertise_areas
37,236.64,243.28,6.640000000000015,period we want to include in our analysis. A first important note is that you have to be locked into,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
38,243.28,249.76,6.47999999999999,the Bloomberg terminal to retrieve data through a python script and second the Bloomberg excel,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
39,249.76,256.4,6.639999999999986,add-in is also required. So in the first step we are going to import the required packages. First,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
40,256.4,270.4,14.0,of all we need pandas and numpy also the xls writer and the iter tools.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
41,274.23999999999995,287.28,13.04000000000002,Okay so we can run that. The next step is to define a function for the historical constituents.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
42,287.28,293.44,6.160000000000025,So we want to generate an excel file that gets information of the index constituents. So we,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
43,293.44,309.12,15.680000000000007,define a function called gen constituents and as inputs we use start and frequency index and,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
44,309.12,318.4,9.279999999999973,file name. So the start and the end specifies the time period of the data retrieval. The frequency,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
45,318.4,326.23999999999995,7.839999999999975,defines the frequency of the analysis so either daily monthly or yearly the index specifies,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
46,326.23999999999995,334.56,8.32000000000005,the index we want to use for example the s&p have hundred the spx the s&p 100 the oex or the Dow Jones,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
47,334.56,340.47999999999996,5.919999999999959,industrial average in Bloomberg called Indu and then the file name this is just the name of the,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
48,340.47999999999996,347.28,6.800000000000011,excel file to be generated. First of all we are going to create an offset variable to ensure no,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
49,347.28,355.91999999999996,8.639999999999986,overlap when writing data to the excel sheet. Then we are going to create a pandas excel writer,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
50,355.91999999999996,363.2,7.28000000000003,object using xls writer as the engine to write to the excel sheet.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
51,363.2,379.12,15.920000000000016,Then we are going to define the index header of the data series.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
52,423.92,443.12,19.19999999999999,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
53,445.44,451.76,6.319999999999993,now we're going to write the index header to the excel sheet using the pandas writer starting at,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
54,451.76,467.68,15.920000000000016,the specified location.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
55,481.76,495.68,13.920000000000016,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
56,495.84,509.68,13.840000000000032,and then we update the offset of the next row of the writing the index header.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
57,511.76,527.68,15.919999999999959,Now we define a data frame for the dates within the specified time period and frequency.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
58,541.92,555.68,13.759999999999991,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
59,556.08,563.68,7.599999999999909,and now we add an empty column to the data frame to create alternating columns.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
60,571.92,585.68,13.759999999999991,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
61,586.64,589.5999999999999,2.9599999999999227,so,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
62,599.5999999999999,607.5999999999999,8.0,and now we create a list of column indices in alternating order.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
63,616.64,619.5999999999999,2.9599999999999227,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
64,622.88,631.5999999999999,8.719999999999914,and now we write the dates column to the excel sheet.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
65,645.68,655.5999999999999,9.919999999999959,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
66,658.4799999999999,661.5999999999999,3.1200000000000045,now we update the offset for the next data section.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
67,662.5600000000001,667.52,4.959999999999923,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
68,671.52,683.52,12.0,now we generate date override strings in the form of year year year year month month day day.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
69,691.6,703.52,11.919999999999959,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
70,721.6,733.52,11.919999999999959,so,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
71,751.76,753.52,1.759999999999991,so,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
72,755.28,767.52,12.240000000000009,now we add an empty column to create an alternating column.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
73,781.6,795.52,13.919999999999959,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
74,797.0400000000001,803.52,6.4799999999999045,now we create the list of column indices in alternating order.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
75,811.9200000000001,817.52,5.599999999999909,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
76,823.44,833.52,10.079999999999927,now you write the date strings column to the excel sheet.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
77,842.24,853.52,11.279999999999973,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
78,863.76,867.52,3.759999999999991,now we update the offset for the next data section.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
79,872.5600000000001,875.52,2.9599999999999227,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
80,882.88,893.52,10.639999999999986,now we generate the excel code to perform a bloomer query for the historical index data.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
81,901.6,913.52,11.919999999999959,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
82,931.6,943.52,11.919999999999959,so,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
83,961.6,977.52,15.919999999999959,in this command we use the bds bloomerc function to use the historical index market way of a specific company.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
84,991.6,1007.52,15.919999999999959,Now we add an empty column to create alternating columns.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
85,1021.6,1035.52,13.919999999999959,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
86,1037.04,1049.52,12.480000000000018,and now we create a list of column indices in alternating order again.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
87,1051.9199999999998,1057.52,5.600000000000136,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
88,1072.08,1079.52,7.440000000000055,and now we write the excel code column to the excel sheet.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
89,1081.6,1093.52,11.920000000000073,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
90,1111.76,1117.76,6.0,and now we close the pandas excel writer and save the excel file.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
91,1121.28,1124.56,3.2799999999999727,And at the end we want to print a success message.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
92,1128.3999999999999,1132.1599999999999,3.759999999999991,So this is it for the first function so we can run that.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
93,1132.1599999999999,1137.4399999999998,5.279999999999973,And now the second function we want to define is the function for the historical,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
94,1137.44,1143.6000000000001,6.160000000000082,constituents matrix which defines when is a certain asset active in the index with a 1,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
95,1143.6000000000001,1151.2,7.599999999999909,or inactive with a 0. Okay so we make a definition of the create history security matrix.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
96,1151.2,1166.96,15.759999999999991,So first we define our definition name and the inputs.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
97,1167.3600000000001,1181.44,14.079999999999927,So our file name is the excel file name where the historical constituents matrix,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
98,1181.44,1187.92,6.480000000000018,will be stored and the source data sheet name is the name of the source excel sheet containing,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
99,1187.92,1194.24,6.319999999999936,the historical constituents data which we just defined above. So now we read the data from the,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
100,1194.32,1210.0,15.680000000000064,specified excel sheet and we skip the first rows.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
101,1210.72,1213.76,3.0399999999999636,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
102,1220.96,1225.76,4.7999999999999545,next we remove the first rows which are just containing the column names or the headers.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
103,1225.76,1241.52,15.759999999999991,And now we extract the dates from the data frames column names.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
104,1255.76,1271.52,15.759999999999991,And now we extract the unique securities the assets from the data considering a 0 as a placeholder.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
105,1286.64,1301.52,14.879999999999882,Then we remove the placeholder 0 from the list of securities.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
106,1301.92,1320.56,18.639999999999873,And now we create an empty data frame to represent the historical security matrix.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
107,1320.56,1325.28,4.720000000000027,Here the columns represent the dates and the rows represent securities.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
108,1331.52,1341.28,9.759999999999991,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
109,1341.52,1361.52,20.0,and now we populate the security matrix with 1 if a security is active on a particular date.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
110,1361.52,1373.76,12.240000000000009,We do that with two four loops.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
111,1373.92,1376.0,2.0799999999999272,And,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
112,1389.52,1398.0,8.480000000000018,now we append the security matrix to the existing excel file using the open py excel engine.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
113,1434.64,1436.0,1.3599999999999,So,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
114,1451.28,1455.2,3.9200000000000728,if it worked now we also want to print success.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
115,1456.0800000000002,1465.76,9.679999999999836,And now we run that oh I see here we need to define the brackets like that.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
116,1466.64,1471.2,4.559999999999945,And now we try to run that again. Now it seems to be correct.,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
117,1472.0800000000002,1478.24,6.1599999999998545,Okay and now we need to define the specific parameters for the function. So we want to,TnQuWrcDLzc,Historical constituents matrix of equity index with Python Jupiter Notebook from Bloomberg Terminal,https://www.youtube.com/watch?v=TnQuWrcDLzc,bloomy,finance_excel,ExplainHowToSimply,20231030,en,1901,"bloomberg,excel,finance,data analysis,trading,financial modeling"
